,0
-101.106054506,300.685721109
-105.590991375,303.004391987
-109.707603024,301.356948039
-115.600277185,297.73813408
-113.741487399,293.714222955
-110.556444741,290.814639056
-108.373719353,292.738575882
-107.215871671,292.061936018
-103.98363706,291.416954102
-98.98588292,293.749767755
-92.9452700824,294.20943522
-95.5479065091,292.257295526
-98.5596877101,295.396564098
-99.6575955285,294.186836402
-97.4312195364,295.289777865
-92.1202183377,295.081704178
-96.5787036999,295.438963974
-97.0716180772,296.429470635
-93.6196558899,296.626728238
-91.9415239872,294.545121987
-94.2125373494,293.072870296
-101.5936888,294.183046764
-99.7487924627,295.10215532
-96.2961302386,293.172471051
-93.6806754055,291.63837154
-91.2370477126,290.876067707
-90.5963537372,294.114398944
-91.8469759754,297.10259812
-92.2190082038,296.617988048
-102.66624196,297.885568351
-108.777025631,298.887147177
-108.039452455,297.997054658
-107.855664775,295.107353135
-106.94571314,294.295842281
-102.751350071,296.255457053
-95.5595743266,299.270727908
-90.1795788622,296.688273676
-89.5951142272,295.734932764
-89.689189598,296.979238629
-86.837712527,295.275778451
-86.6220490802,299.29767243
-91.6412480272,305.429788057
-96.0763871316,302.861208603
-99.3299121431,299.377435789
-102.58487261,299.651984016
-107.692955136,305.124304414
-104.670958171,309.435851078
-97.0900178432,314.868306838
-97.9165354085,319.069088969
-102.811274569,316.85431327
-107.652827101,314.950955384
-107.992542955,312.752446285
-103.458475434,308.586447935
-104.321528964,305.62767198
-108.559462517,307.124524134
-101.112863533,309.44592485
-99.9553882457,311.531018307
-103.531650138,311.114937092
-99.9733947284,310.80171863
-95.5555768804,308.174141226
-97.9768934114,305.371513164
-97.8106681562,298.776903496
-104.414467714,299.877208132
-109.784991908,299.082117858
-111.076125399,298.715737242
-110.038325959,296.331903752
-117.253110146,300.10490785
-115.94926439,304.613588185
-117.324773528,304.32587535
-120.189332615,299.63563793
-117.762177944,294.280871333
-119.549171343,295.242042829
-122.829596998,294.74754248
-120.667213743,293.288447404
-120.11955602,292.329040199
-123.557499658,295.553765389
-121.437977631,293.356320694
-127.23635953,300.359438182
-131.270697618,302.389772926
-135.733357288,305.232978907
-131.586681613,307.20172186
-130.965058374,310.832360673
-131.525421471,313.758392938
-135.29089968,314.934531059
-134.772059073,314.1324474
-138.577923197,313.369077255
-138.136593292,311.716594391
-144.300891318,312.299981822
-141.922921409,310.65086252
-137.751033534,305.889098937
-135.88881501,300.350370243
-129.478822956,299.215919759
-120.136889948,298.703792053
-117.27379344,295.471823975
-108.636896738,294.295254994
-110.826056889,295.821729262
-105.39456981,298.564804357
-95.1132117475,301.364059082
-93.3141033828,305.75533706
-96.7752752054,309.221471084
-99.5924192005,308.306187735
-106.30702454,308.341402418
-110.997123583,308.441670806
-111.448602626,308.441259169
-112.515990628,305.411610052
-109.414198709,305.963604027
-108.739168151,310.102719411
-106.901166286,310.524183779
-101.304679027,308.271490145
-102.085819946,307.256566216
-107.520084873,308.349799103
-112.588218847,311.060821006
-110.04443796,311.407167763
-110.131408212,308.917214719
-109.538204746,303.72224808
-109.36738794,299.684690166
-101.032005612,298.622449608
-96.6029203823,296.837287378
-94.805691189,293.140184343
-97.1228783171,288.984043236
-99.6130430949,286.096726799
-102.764494428,283.189020347
-105.459134496,287.653235566
-109.716252599,296.89013148
-106.691304852,299.329154851
-106.270527838,299.480379768
-104.130144954,300.849004952
-106.910642526,303.925112167
-106.515420338,304.427274919
-104.427377627,306.300130213
-98.7898931858,309.337887838
-95.5827366784,309.117715603
-91.9049786925,308.41561604
-89.6324804478,312.089745896
-90.3968451027,308.396490948
-92.916337498,308.80016301
-99.5903318455,305.373703703
-105.348805079,300.59673706
-105.45170876,294.510179086
-105.421196756,290.721774874
-104.708989603,289.018563504
-99.4241053244,290.619481995
-96.0356886354,289.088727943
-95.0924957703,283.558142202
-92.1993419118,279.258998605
-100.652947281,280.431463105
-108.087418485,279.481947378
-108.404062556,278.728658735
-105.731098829,281.096851263
-101.626972398,283.779837152
-93.7951112848,289.525806165
-93.1929035741,291.989157199
-88.3225039336,294.033442566
-87.5227236955,292.869436621
-81.8027219825,294.149109415
-81.9615586974,292.445448749
-79.8829691231,289.543775077
-77.6284148013,287.690190997
-72.0601462047,283.528627637
-70.671220943,285.143663371
-70.7793275609,290.528226928
-68.9595226835,298.997943602
-64.2044941962,301.996729951
-59.0536268468,303.575830304
-59.6879266609,303.651933447
-58.9933098942,305.702899029
-61.7429964224,304.760913262
-72.2343235524,303.253837521
-87.5583661463,307.903490769
-93.3215680046,306.683062272
-96.9557157669,307.813233182
-105.765747089,307.659037279
-108.409700948,306.132057995
-105.117241444,308.351798792
-103.197932029,310.294849778
-108.147179879,307.353229144
-110.173318291,305.962989507
-109.389575963,304.836608702
-108.701664989,301.821085027
-115.706392683,302.315907615
-123.092857301,308.253864198
-123.742643974,314.744376099
-122.485578528,317.077362211
-116.323264632,320.292943374
-113.948154112,319.959571144
-114.183601849,314.61319181
-110.862330153,310.935092261
-107.474636666,307.427590444
-109.595177197,307.065050889
-108.781334887,303.093515745
-105.512869671,297.033997302
-102.413314629,292.431528845
-105.294294642,289.912226823
-109.054141095,292.772548889
-106.270580357,294.063395383
-106.563596948,291.160915754
-100.739728112,287.880751235
-101.376866,284.322854891
-104.536308621,284.374890442
-106.958822506,287.086728196
-107.60481557,289.645345552
-106.298932911,292.042163727
-114.377714897,295.393624455
-125.145967016,300.725368755
-131.912460293,306.168662593
-139.646304773,308.165741536
-143.881880689,309.611026609
-150.291648492,309.47611532
-159.120367115,308.910098489
-165.657009128,307.32562287
-165.680774675,306.443448295
-167.497258526,303.299954423
-171.465126656,301.18713135
-172.198973727,296.157285514
-166.352033286,294.010752338
-162.461394926,287.747108187
-158.602943813,279.675518145
-159.694826652,279.156688962
-164.747751725,278.946049702
-173.347796981,280.567049978
-180.830235354,281.690955955
-185.68132764,277.932856271
-189.92484091,277.598790874
-189.560963231,279.525896566
-179.247456147,280.181215751
-165.755726057,281.701965987
-164.050810902,282.685348788
-172.480286527,285.770925602
-166.485539402,290.333408857
-160.58087488,299.123501244
-156.911713841,303.870315058
-157.708320729,307.26700064
-157.311363059,312.069505887
-150.695075838,316.696922016
-140.7921374,317.680000659
-134.834977404,312.651209837
-133.13543442,307.74993815
-127.911734544,303.262605312
-120.544349751,306.658531984
-114.906615065,313.895199992
-107.245573545,319.504516705
-109.279457022,322.062555743
-123.30310463,327.544817455
-130.319718347,329.433001702
-133.804451722,328.609736276
-138.856371793,325.729706076
-141.184679059,321.82025436
-146.142546632,322.035252945
-148.361718147,330.479386907
-146.079783175,336.049934263
-139.553207474,338.132286262
-141.283469735,341.264802695
-139.564695567,341.257970117
-137.385602786,338.423013411
-130.929892152,339.687585347
-128.815051109,334.777299222
-123.639063719,333.727257976
-128.275099868,331.611382683
-128.697587146,335.123422358
-128.313554215,338.113887193
-126.420444097,338.072402978
-123.704874195,339.77420252
-118.931836697,337.158608825
-114.35734842,335.88442546
-107.228942701,337.794942102
-100.750849526,335.55499499
-96.9230792012,336.012725359
-92.0508261062,334.43545137
-92.105615814,338.636428688
-88.6412067188,341.195135087
-88.4744141671,341.189900742
-89.2076357344,335.72212162
-91.9939021595,329.641658122
-92.1746292977,323.825840573
-91.9175940035,316.11030354
-93.5061090421,310.154185928
-91.131102126,312.497459689
-94.2705954489,310.382302281
-99.9930966563,311.364038958
-101.334822165,308.838560804
-97.4080856274,308.772854252
-94.7892890478,310.986785883
-93.836217904,315.114087855
-96.9952803102,315.409543868
-99.6284446657,316.282851797
-100.435325825,312.865177836
-96.4474485809,310.533189335
-88.7784799201,306.811411131
-89.7127298408,308.044566529
-86.7750513042,309.093399374
-86.9184164217,311.389005899
-90.9067711514,307.909821607
-99.0900236464,304.294312946
-106.162711034,299.720600419
-114.306696842,301.251045275
-117.197665888,301.490113659
-117.556401217,301.915961065
-116.632620532,300.477925419
-115.827090929,297.589990132
-120.489723709,299.670635541
-125.482635485,303.423967859
-131.568179733,302.628348593
-125.410158414,301.385943935
-113.971034286,299.90713239
-107.962144381,301.954519294
-104.040314999,307.093754681
-100.661058903,306.42443747
-96.1542683909,305.045232937
-91.1138804902,302.997554287
-86.004078306,304.216758337
-88.3972403132,302.655369888
-92.6767332805,302.095014736
-104.105164451,300.786233344
-111.345069241,299.861844267
-117.443713212,301.694661226
-113.369402217,307.507745378
-109.977538034,312.67790989
-109.455381806,314.112187083
-109.866003956,315.105486064
-110.688353337,312.711922479
-115.48049249,307.218851402
-116.977109251,305.359508951
-113.66836494,304.835779608
-112.590508639,306.831632783
-107.947078506,306.427183876
-108.858815518,306.479139161
-110.463852291,303.667675152
-122.894647101,308.877161451
-127.185300911,309.186305936
-128.017108392,309.329654862
-128.554091415,308.836282752
-136.647154563,310.495626453
-134.930379326,313.303353413
-128.794915114,316.493246859
-124.537934454,320.036464404
-130.746984911,329.532666803
-137.105409866,340.888874457
-135.743053759,359.47402271
-130.700071656,379.897419365
-127.449980425,386.101685921
-136.532563409,414.345401578
-144.406365844,423.927038306
-176.448453911,434.762037265
-210.423053188,472.631949685
-173.807216272,563.557714196
-133.392876724,668.545109167
-116.245308,726.463627927
-91.7933279108,754.431494082
-242.430699891,2563.83000728
-339.154327534,3546.42924467
-407.098619794,3950.07091021
-468.151259388,4024.31674017
-461.031655305,4007.84889636
-418.337116923,3873.63457864
-393.762525079,3749.28626622
-412.318847161,3652.35901214
-422.360770592,3541.26522292
-416.308082661,3423.22313721
-409.450180788,3301.29747512
-414.149262502,3191.78895192
-449.282490248,3096.96846595
-464.880124117,3010.43154841
-476.467980853,2944.94172316
-634.854137574,2965.81582176
-966.553345941,3140.21455775
-1226.12017769,3285.95229357
-1567.70467272,3456.14362126
-2027.42593709,3815.71057113
-2496.29128511,4379.34435756
-2861.15274922,5088.58417666
-3274.10785738,5845.94751574
-3443.27713109,6192.13915578
-3427.61127686,6214.38856534
-3321.47654829,6094.49991918
-3192.43071754,5887.97141575
-3070.38774935,5652.31560814
-2927.59443747,5428.80797278
-2789.83358094,5203.20060672
-2699.02083389,5028.57860764
-2809.38806996,5133.8941491
-3236.99202106,6080.51982406
-4004.49106564,7889.23624444
-4963.88999232,10382.1828449
-5762.94568075,12886.3572596
-6324.53623168,14968.5756525
-6786.66679461,16442.2462218
-7170.89383202,17146.9777301
-7337.35828341,17168.069677
-7438.93812518,16817.5540203
-7338.61781672,16313.0750644
-7328.68474293,15875.2731121
-7773.60666867,15820.9579729
-8680.45590388,16305.3369369
-9861.67332022,17195.090742
-11270.1654329,18231.4435746
-12764.3313655,19181.4556892
-14151.663878,19949.9507522
-15595.2312439,20880.3354063
-17182.6831563,22092.0198297
-18883.8598911,23436.852021
-20371.5810885,24596.6445467
-21291.4296497,25251.2261155
-21757.9714711,25645.6024401
-21931.8297643,25854.4505575
-21686.6843985,25635.0518078
-21061.1013758,24939.9055153
-20285.5694159,24025.4856395
-19377.4324984,23188.5920206
-18085.2881636,22784.3590686
-16314.1593587,22913.3255997
-14276.1211513,23337.9653835
-12429.2762889,23622.741952
-10854.4410646,23852.1650341
-9482.36426268,23941.8651267
-8533.31488232,23549.1500325
-7917.50823665,22822.0068177
-7507.56991182,21993.5876499
-7429.45537147,21726.1512983
-7639.65716924,21775.4908138
-8013.9058324,21840.4276762
-8385.37645062,21792.2566375
-8624.96141456,21593.0944493
-8838.16356674,21499.4597774
-9466.40245432,21664.2196191
-10262.0749765,22069.951503
-11091.9378709,22639.8719775
-11543.5477738,22738.425869
-11447.9754097,22396.9828484
-10822.0943714,22073.5852816
-9598.21615095,22433.28689
-7805.4170122,23419.3537244
-5430.47441742,24541.7286585
-2500.62156307,25606.4167971
455.035293159,26720.9954599
2805.60437065,27906.2772691
4828.52418572,29243.2649988
6596.08694143,30261.1982612
7602.37672619,30586.8006736
8037.66174779,30465.7666743
8484.06646843,30696.8406001
8977.98506311,31477.8117317
9238.60801371,32254.3138183
9487.43890993,32806.5695638
9843.83903343,32925.4869792
10697.794335,33066.5301563
11593.6094291,33169.1516113
12614.1733867,33094.3361678
13801.6484595,32945.1279481
15095.2944245,32982.2912999
16100.8700448,33008.5142289
16901.8787548,33047.1478393
17744.4716433,33205.7944151
18677.5895717,33568.3500762
19666.1313344,34156.4187925
20818.5704744,34853.8056795
22182.5466738,35500.5164703
23702.943145,35996.1506954
25315.2221342,36418.0653555
27107.8683305,36773.1146919
29207.6934432,37058.7744495
31015.0903183,37171.0985572
32308.6743023,37154.4399609
33313.8982324,37249.5495637
33700.9773012,37229.5759988
33411.2287165,36801.7685682
32826.3022494,37310.549107
31882.217945,37377.9006512
30591.1689412,37372.0539596
28757.5413695,37384.5286229
26973.3973372,36962.2192691
25425.9621406,36360.5727752
24084.925486,35895.6998833
23050.9529666,36047.7519425
22498.3382022,36600.9595742
22679.8328389,37438.8497609
22985.6862204,38417.0337389
22823.0366361,39328.1690728
22697.2500291,40896.6162328
22433.8568611,41657.5985966
21939.564282,41488.2234613
21541.4800816,40795.4849146
21755.5669762,40166.2198189
22630.0679674,39993.2763427
23767.4834662,40280.8099148
25251.1628913,40854.8687587
26961.0042598,41601.22376
28616.6062464,42273.8470031
29993.7110995,42714.6638348
31209.7607838,43077.3990391
32416.7474408,43435.5317821
33710.9910182,44079.0777653
34961.913959,44849.9057469
36265.8426903,45715.3637465
37454.249389,46185.4722921
38336.6168223,46077.402337
39160.765377,45875.9012865
39968.8718928,45876.2477367
40613.5713972,46203.0317861
40647.7443263,46804.9704807
41070.9962853,47625.2169802
41666.58428,48245.8802713
42192.7833872,48419.2477413
42665.6356558,48083.0930202
43467.3113914,47426.6101071
44551.1983949,46789.0812554
45144.0150633,47850.6580196
46405.5865731,49149.519667
47835.6208292,50389.6011353
48870.7213873,51873.7913812
49930.6077888,52684.2822129
51150.0869004,52891.6647958
52396.0151016,52746.3032824
53707.6741798,52554.8419958
55278.5451722,52557.308041
56997.7706621,52522.5341006
58643.3549938,52438.3600742
60492.1879732,52560.400801
62451.6590636,53174.9327354
64479.0138067,54002.4427985
66758.1345633,54919.2293631
69185.3511758,55966.4565564
71427.9173351,56904.5542558
73274.8267352,57356.9530639
75461.1157783,57517.9412192
77960.8327828,57424.0832448
80537.5984304,57432.4270129
82701.298746,58226.7368823
84853.7913233,59403.3272647
86602.4034596,60601.3187267
88033.8332075,61557.2030632
89322.7085601,62579.3531876
90645.5711816,63733.6869585
91916.6398678,65172.2027305
92716.3568824,66514.4846438
92939.4072404,67347.9214239
92342.8975173,67413.9853136
90882.696558,66718.2268723
